Scan No ,Date,Time,RAW VALUE ,CALIBRATED VALUE
3826,3/6/23, 05:40:00,22,1.5
3827,3/6/23, 05:50:00,50,3.3
3828,3/6/23, 06:00:00,91,6
3829,3/6/23, 06:10:00,136,9
3830,3/6/23, 06:20:00,183,12.1
3831,3/6/23, 06:30:00,227,15
3832,3/6/23, 06:40:00,246,16.3
3833,3/6/23, 06:50:00,245,16.2
3834,3/6/23, 07:00:00,238,15.8
3835,3/6/23, 07:10:00,260,17.2
3836,3/6/23, 07:20:00,296,19.6
3837,3/6/23, 07:30:00,343,22.7
3838,3/6/23, 07:40:00,394,26.1
3839,3/6/23, 07:50:00,452,29.9
3840,3/6/23, 08:00:00,494,32.7
3841,3/6/23, 08:10:00,536,35.5
3842,3/6/23, 08:20:00,586,38.8
3843,3/6/23, 08:30:00,624,41.3
3844,3/6/23, 08:40:00,660,43.7
3845,3/6/23, 08:50:00,696,46.1
3846,3/6/23, 09:00:00,709,46.9
3847,3/6/23, 09:10:00,721,47.7
3848,3/6/23, 09:20:00,725,48
3849,3/6/23, 09:30:00,733,48.5
3850,3/6/23, 09:40:00,771,51.1
3851,3/6/23, 09:50:00,796,52.7
3852,3/6/23, 10:00:00,796,52.7
3853,3/6/23, 10:10:00,836,55.4
3854,3/6/23, 10:20:00,860,56.9
3855,3/6/23, 10:30:00,884,58.5
3856,3/6/23, 10:40:00,916,60.7
3857,3/6/23, 10:50:00,981,65
3858,3/6/23, 11:00:00,1126,74.6
3859,3/6/23, 11:10:00,1234,81.7
3860,3/6/23, 11:20:00,1389,92
3861,3/6/23, 11:30:00,2330,154.3
3862,3/6/23, 11:40:00,7268,481.3
3863,3/6/23, 11:50:00,8371,554.3
3864,3/6/23, 12:00:00,8762,580.2
3865,3/6/23, 12:10:00,8882,588.1
3866,3/6/23, 12:20:00,8874,587.6
3867,3/6/23, 12:30:00,8984,594.9
3868,3/6/23, 12:40:00,9167,607
3869,3/6/23, 12:50:00,9341,618.5
3870,3/6/23, 13:00:00,9031,598
3871,3/6/23, 13:10:00,9189,608.4
3872,3/6/23, 13:20:00,9537,631.5
3873,3/6/23, 13:30:00,9505,629.4
3874,3/6/23, 13:40:00,9674,640.6
3875,3/6/23, 13:50:00,8337,552
3876,3/6/23, 14:00:00,8916,590.4
3877,3/6/23, 14:10:00,6912,457.7
3878,3/6/23, 14:20:00,9185,608.2
3879,3/6/23, 14:30:00,9126,604.3
3880,3/6/23, 14:40:00,9087,601.7
3881,3/6/23, 14:50:00,8921,590.7
3882,3/6/23, 15:00:00,8902,589.4
3883,3/6/23, 15:10:00,8753,579.6
3884,3/6/23, 15:20:00,8409,556.8
3885,3/6/23, 15:30:00,8077,534.8
3886,3/6/23, 15:40:00,7824,518.1
3887,3/6/23, 15:50:00,7473,494.8
3888,3/6/23, 16:00:00,7124,471.7
3889,3/6/23, 16:10:00,6948,460.1
3890,3/6/23, 16:20:00,6626,438.7
3891,3/6/23, 16:30:00,6482,429.2
3892,3/6/23, 16:40:00,6232,412.7
3893,3/6/23, 16:50:00,5893,390.2
3894,3/6/23, 17:00:00,5502,364.3
3895,3/6/23, 17:10:00,5120,339
3896,3/6/23, 17:20:00,4848,321
3897,3/6/23, 17:30:00,4468,295.8
3898,3/6/23, 17:40:00,4147,274.6
3899,3/6/23, 17:50:00,3875,256.6
3900,3/6/23, 18:00:00,3624,240
3901,3/6/23, 18:10:00,3214,212.8
3902,3/6/23, 18:20:00,2755,182.4
3903,3/6/23, 18:30:00,2419,160.2
3904,3/6/23, 18:40:00,2091,138.5
3905,3/6/23, 18:50:00,1775,117.5
3906,3/6/23, 19:00:00,1525,101
3907,3/6/23, 19:10:00,1215,80.5
3908,3/6/23, 19:20:00,757,50.1
3909,3/6/23, 19:30:00,623,41.3
3910,3/6/23, 19:40:00,319,21.1
3911,3/6/23, 19:50:00,269,17.8
3912,3/6/23, 20:00:00,189,12.5
3913,3/6/23, 20:10:00,130,8.6
3914,3/6/23, 20:20:00,79,5.2
3915,3/6/23, 20:30:00,35,2.3
3916,3/6/23, 20:40:00,10,0.7
3917,3/6/23, 20:50:00,1,0.1
3918,3/6/23, 21:00:00,0,0
3919,3/6/23, 21:10:00,0,0
3920,3/6/23, 21:20:00,0,0
3921,3/6/23, 21:30:00,0,0
3922,3/6/23, 21:40:00,0,0
3923,3/6/23, 21:50:00,0,0
3924,3/6/23, 22:00:00,0,0
3925,3/6/23, 22:10:00,0,0
3926,3/6/23, 22:20:00,0,0
3927,3/6/23, 22:30:00,0,0
3928,3/6/23, 22:40:00,0,0
3929,3/6/23, 22:50:00,0,0
3930,3/6/23, 23:00:00,0,0
3931,3/6/23, 23:10:00,0,0
3932,3/6/23, 23:20:00,0,0
3933,3/6/23, 23:30:00,0,0
3934,3/6/23, 23:40:00,0,0
3935,3/6/23, 23:50:00,0,0
3936,3/6/23, 24:00:00,0,0
3937,4/6/23, 00:10:00,0,0
3938,4/6/23, 00:20:00,0,0
3939,4/6/23, 00:30:00,0,0
3940,4/6/23, 00:40:00,0,0
3941,4/6/23, 00:50:00,0,0
3942,4/6/23, 01:00:00,0,0
3943,4/6/23, 01:10:00,0,0
3944,4/6/23, 01:20:00,0,0
3945,4/6/23, 01:30:00,0,0
3946,4/6/23, 01:40:00,0,0
3947,4/6/23, 01:50:00,0,0
3948,4/6/23, 02:00:00,0,0
3949,4/6/23, 02:10:00,0,0
3950,4/6/23, 02:20:00,0,0
3951,4/6/23, 02:30:00,0,0
3952,4/6/23, 02:40:00,0,0
3953,4/6/23, 02:50:00,0,0
3954,4/6/23, 03:00:00,0,0
3955,4/6/23, 03:10:00,0,0
3956,4/6/23, 03:20:00,0,0
3957,4/6/23, 03:30:00,0,0
3958,4/6/23, 03:40:00,0,0
3959,4/6/23, 03:50:00,0,0
3960,4/6/23, 04:00:00,0,0
3961,4/6/23, 04:10:00,0,0
3962,4/6/23, 04:20:00,0,0
3963,4/6/23, 04:30:00,0,0
3964,4/6/23, 04:40:00,0,0
3965,4/6/23, 04:50:00,0,0
3966,4/6/23, 05:00:00,0,0
3967,4/6/23, 05:10:00,0,0
3968,4/6/23, 05:20:00,0,0
3969,4/6/23, 05:30:00,6,0.4
3970,4/6/23, 05:40:00,34,2.3
3971,4/6/23, 05:50:00,76,5
3972,4/6/23, 06:00:00,153,10.1
3973,4/6/23, 06:10:00,237,15.7
3974,4/6/23, 06:20:00,312,20.7
3975,4/6/23, 06:30:00,360,23.8
3976,4/6/23, 06:40:00,386,25.6
3977,4/6/23, 06:50:00,355,23.5
3978,4/6/23, 07:00:00,285,18.9
3979,4/6/23, 07:10:00,314,20.8
3980,4/6/23, 07:20:00,471,31.2
3981,4/6/23, 07:30:00,584,38.7
3982,4/6/23, 07:40:00,799,52.9
3983,4/6/23, 07:50:00,826,54.7
3984,4/6/23, 08:00:00,1089,72.1
3985,4/6/23, 08:10:00,1130,74.8
3986,4/6/23, 08:20:00,1139,75.4
3987,4/6/23, 08:30:00,1000,66.2
3988,4/6/23, 08:40:00,1184,78.4
3989,4/6/23, 08:50:00,1095,72.5
3990,4/6/23, 09:00:00,966,64
3991,4/6/23, 09:10:00,998,66.1
3992,4/6/23, 09:20:00,1005,66.5
3993,4/6/23, 09:30:00,1037,68.7
3994,4/6/23, 09:40:00,1133,75
3995,4/6/23, 09:50:00,1215,80.5
3996,4/6/23, 10:00:00,1319,87.3
3997,4/6/23, 10:10:00,1403,92.9
3998,4/6/23, 10:20:00,1462,96.8
3999,4/6/23, 10:30:00,1429,94.6
4000,4/6/23, 10:40:00,1463,96.9
4001,4/6/23, 10:50:00,1672,110.7
4002,4/6/23, 11:00:00,1743,115.4
4003,4/6/23, 11:10:00,2001,132.5
4004,4/6/23, 11:20:00,2369,156.9
4005,4/6/23, 11:30:00,2832,187.5
4006,4/6/23, 11:40:00,5555,367.8
4007,4/6/23, 11:50:00,5938,393.2
4008,4/6/23, 12:00:00,6030,399.3
4009,4/6/23, 12:10:00,6233,412.7
4010,4/6/23, 12:20:00,6626,438.7
4011,4/6/23, 12:30:00,5695,377.1
4012,4/6/23, 12:40:00,8222,544.4
4013,4/6/23, 12:50:00,6696,443.4
4014,4/6/23, 13:00:00,4975,329.4
4015,4/6/23, 13:10:00,3747,248.1
4016,4/6/23, 13:20:00,3138,207.8
4017,4/6/23, 13:30:00,5754,381
4018,4/6/23, 13:40:00,8830,584.7
4019,4/6/23, 13:50:00,8613,570.3
4020,4/6/23, 14:00:00,8391,555.6
4021,4/6/23, 14:10:00,8475,561.2
4022,4/6/23, 14:20:00,7493,496.1
4023,4/6/23, 14:30:00,7175,475.1
4024,4/6/23, 14:40:00,5832,386.2
4025,4/6/23, 14:50:00,7723,511.4
4026,4/6/23, 15:00:00,8446,559.3
4027,4/6/23, 15:10:00,8532,564.9
4028,4/6/23, 15:20:00,4850,321.1
4029,4/6/23, 15:30:00,5305,351.3
4030,4/6/23, 15:40:00,5706,377.8
4031,4/6/23, 15:50:00,4764,315.4
4032,4/6/23, 16:00:00,4103,271.7
4033,4/6/23, 16:10:00,3606,238.8
4034,4/6/23, 16:20:00,4265,282.4
4035,4/6/23, 16:30:00,4861,321.9
4036,4/6/23, 16:40:00,5041,333.8
4037,4/6/23, 16:50:00,4474,296.2
4038,4/6/23, 17:00:00,4312,285.5
4039,4/6/23, 17:10:00,2672,176.9
4040,4/6/23, 17:20:00,2774,183.7
4041,4/6/23, 17:30:00,2617,173.3
4042,4/6/23, 17:40:00,2068,136.9
4043,4/6/23, 17:50:00,2008,133
4044,4/6/23, 18:00:00,1547,102.4
4045,4/6/23, 18:10:00,1238,82
4046,4/6/23, 18:20:00,973,64.4
4047,4/6/23, 18:30:00,687,45.5
4048,4/6/23, 18:40:00,674,44.6
4049,4/6/23, 18:50:00,570,37.7
4050,4/6/23, 19:00:00,350,23.2
4051,4/6/23, 19:10:00,307,20.3
4052,4/6/23, 19:20:00,279,18.5
4053,4/6/23, 19:30:00,256,17
4054,4/6/23, 19:40:00,245,16.2
4055,4/6/23, 19:50:00,219,14.5
4056,4/6/23, 20:00:00,134,8.9
4057,4/6/23, 20:10:00,86,5.7
4058,4/6/23, 20:20:00,34,2.3
4059,4/6/23, 20:30:00,14,0.9
4060,4/6/23, 20:40:00,3,0.2
4061,4/6/23, 20:50:00,0,0
4062,4/6/23, 21:00:00,0,0
4063,4/6/23, 21:10:00,0,0
4064,4/6/23, 21:20:00,0,0
4065,4/6/23, 21:30:00,0,0
4066,4/6/23, 21:40:00,0,0
4067,4/6/23, 21:50:00,0,0
4068,4/6/23, 22:00:00,0,0
4069,4/6/23, 22:10:00,0,0
4070,4/6/23, 22:20:00,0,0
4071,4/6/23, 22:30:00,0,0
4072,4/6/23, 22:40:00,0,0
4073,4/6/23, 22:50:00,0,0
4074,4/6/23, 23:00:00,0,0
4075,4/6/23, 23:10:00,0,0
4076,4/6/23, 23:20:00,0,0
4077,4/6/23, 23:30:00,0,0
4078,4/6/23, 23:40:00,0,0
4079,4/6/23, 23:50:00,0,0
4080,4/6/23, 24:00:00,0,0
4081,5/6/23, 00:10:00,0,0
4082,5/6/23, 00:20:00,0,0
4083,5/6/23, 00:30:00,0,0
4084,5/6/23, 00:40:00,0,0
4085,5/6/23, 00:50:00,0,0
4086,5/6/23, 01:00:00,0,0
4087,5/6/23, 01:10:00,0,0
4088,5/6/23, 01:20:00,0,0
4089,5/6/23, 01:30:00,0,0
4090,5/6/23, 01:40:00,0,0
4091,5/6/23, 01:50:00,0,0
4092,5/6/23, 02:00:00,0,0
4093,5/6/23, 02:10:00,0,0
4094,5/6/23, 02:20:00,0,0
4095,5/6/23, 02:30:00,0,0
4096,5/6/23, 02:40:00,0,0
4097,5/6/23, 02:50:00,0,0
4098,5/6/23, 03:00:00,0,0
4099,5/6/23, 03:10:00,0,0
4100,5/6/23, 03:20:00,0,0
4101,5/6/23, 03:30:00,0,0
4102,5/6/23, 03:40:00,0,0
4103,5/6/23, 03:50:00,0,0
4104,5/6/23, 04:00:00,0,0
4105,5/6/23, 04:10:00,0,0
4106,5/6/23, 04:20:00,0,0
4107,5/6/23, 04:30:00,0,0
4108,5/6/23, 04:40:00,0,0
4109,5/6/23, 04:50:00,0,0
4110,5/6/23, 05:00:00,0,0
4111,5/6/23, 05:10:00,0,0
4112,5/6/23, 05:20:00,0,0
4113,5/6/23, 05:30:00,0,0
4114,5/6/23, 05:40:00,6,0.4
4115,5/6/23, 05:50:00,21,1.4
4116,5/6/23, 06:00:00,38,2.5
4117,5/6/23, 06:10:00,52,3.4
4118,5/6/23, 06:20:00,66,4.4
4119,5/6/23, 06:30:00,111,7.3
4120,5/6/23, 06:40:00,150,9.9
4121,5/6/23, 06:50:00,237,15.7
4122,5/6/23, 07:00:00,395,26.2
4123,5/6/23, 07:10:00,549,36.4
4124,5/6/23, 07:20:00,398,26.4
4125,5/6/23, 07:30:00,450,29.8
4126,5/6/23, 07:40:00,504,33.4
4127,5/6/23, 07:50:00,623,41.3
4128,5/6/23, 08:00:00,712,47.1
4129,5/6/23, 08:10:00,705,46.7
4130,5/6/23, 08:20:00,750,49.7
4131,5/6/23, 08:30:00,936,62
4132,5/6/23, 08:40:00,1104,73.1
4133,5/6/23, 08:50:00,1380,91.4
4134,5/6/23, 09:00:00,1460,96.7
4135,5/6/23, 09:10:00,1427,94.5
4136,5/6/23, 09:20:00,1736,114.9
4137,5/6/23, 09:30:00,2001,132.5
4138,5/6/23, 09:40:00,1964,130
4139,5/6/23, 09:50:00,1669,110.5
4140,5/6/23, 10:00:00,2103,139.3
4141,5/6/23, 10:10:00,2296,152
4142,5/6/23, 10:20:00,2310,153
4143,5/6/23, 10:30:00,2243,148.5
4144,5/6/23, 10:40:00,2577,170.6
4145,5/6/23, 10:50:00,2516,166.6
4146,5/6/23, 11:00:00,2531,167.6
4147,5/6/23, 11:10:00,2768,183.3
4148,5/6/23, 11:20:00,2848,188.6
4149,5/6/23, 11:30:00,2834,187.7
4150,5/6/23, 11:40:00,2402,159
4151,5/6/23, 11:50:00,2399,158.8
4152,5/6/23, 12:00:00,2801,185.5
4153,5/6/23, 12:10:00,2686,177.9
4154,5/6/23, 12:20:00,2037,134.9
4155,5/6/23, 12:30:00,2285,151.3
4156,5/6/23, 12:40:00,1923,127.3
4157,5/6/23, 12:50:00,1625,107.6
4158,5/6/23, 13:00:00,2001,132.5
4159,5/6/23, 13:10:00,2188,144.9
4160,5/6/23, 13:20:00,2956,195.7
4161,5/6/23, 13:30:00,3268,216.4
4162,5/6/23, 13:40:00,4629,306.5
4163,5/6/23, 13:50:00,5565,368.5
4164,5/6/23, 14:00:00,7415,491
4165,5/6/23, 14:10:00,3136,207.7
4166,5/6/23, 14:20:00,5462,361.7
4167,5/6/23, 14:30:00,7805,516.8
4168,5/6/23, 14:40:00,6501,430.5
4169,5/6/23, 14:50:00,5617,371.9
4170,5/6/23, 15:00:00,5082,336.5
4171,5/6/23, 15:10:00,3790,251
4172,5/6/23, 15:20:00,5203,344.5
4173,5/6/23, 15:30:00,5124,339.3
4174,5/6/23, 15:40:00,4118,272.7
4175,5/6/23, 15:50:00,3776,250
4176,5/6/23, 16:00:00,3296,218.2
4177,5/6/23, 16:10:00,3669,242.9
4178,5/6/23, 16:20:00,4364,289
4179,5/6/23, 16:30:00,2977,197.1
4180,5/6/23, 16:40:00,3155,208.9
4181,5/6/23, 16:50:00,2704,179
4182,5/6/23, 17:00:00,2466,163.3
4183,5/6/23, 17:10:00,1943,128.7
4184,5/6/23, 17:20:00,2584,171.1
4185,5/6/23, 17:30:00,2941,194.7
4186,5/6/23, 17:40:00,2733,181
4187,5/6/23, 17:50:00,2478,164.1
4188,5/6/23, 18:00:00,2597,172
4189,5/6/23, 18:10:00,1602,106.1
4190,5/6/23, 18:20:00,1014,67.1
4191,5/6/23, 18:30:00,759,50.3
4192,5/6/23, 18:40:00,722,47.8
4193,5/6/23, 18:50:00,721,47.7
4194,5/6/23, 19:00:00,794,52.6
4195,5/6/23, 19:10:00,677,44.8
4196,5/6/23, 19:20:00,509,33.7
4197,5/6/23, 19:30:00,381,25.2
4198,5/6/23, 19:40:00,299,19.8
4199,5/6/23, 19:50:00,213,14.1
4200,5/6/23, 20:00:00,165,10.9
4201,5/6/23, 20:10:00,117,7.7
4202,5/6/23, 20:20:00,77,5.1
4203,5/6/23, 20:30:00,35,2.3
4204,5/6/23, 20:40:00,9,0.6
4205,5/6/23, 20:50:00,0,0
4206,5/6/23, 21:00:00,0,0
4207,5/6/23, 21:10:00,0,0
4208,5/6/23, 21:20:00,0,0
4209,5/6/23, 21:30:00,0,0
4210,5/6/23, 21:40:00,0,0
4211,5/6/23, 21:50:00,0,0
4212,5/6/23, 22:00:00,0,0
4213,5/6/23, 22:10:00,0,0
4214,5/6/23, 22:20:00,0,0
4215,5/6/23, 22:30:00,0,0
4216,5/6/23, 22:40:00,0,0
4217,5/6/23, 22:50:00,0,0
4218,5/6/23, 23:00:00,0,0
4219,5/6/23, 23:10:00,0,0
4220,5/6/23, 23:20:00,0,0
4221,5/6/23, 23:30:00,0,0
4222,5/6/23, 23:40:00,0,0
4223,5/6/23, 23:50:00,0,0
4224,5/6/23, 24:00:00,0,0
4225,6/6/23, 00:10:00,0,0
4226,6/6/23, 00:20:00,0,0
4227,6/6/23, 00:30:00,0,0
4228,6/6/23, 00:40:00,0,0
4229,6/6/23, 00:50:00,0,0
4230,6/6/23, 01:00:00,0,0
4231,6/6/23, 01:10:00,0,0
4232,6/6/23, 01:20:00,0,0
4233,6/6/23, 01:30:00,0,0
4234,6/6/23, 01:40:00,0,0
4235,6/6/23, 01:50:00,0,0
4236,6/6/23, 02:00:00,0,0
4237,6/6/23, 02:10:00,0,0
4238,6/6/23, 02:20:00,0,0
4239,6/6/23, 02:30:00,0,0
4240,6/6/23, 02:40:00,0,0
4241,6/6/23, 02:50:00,0,0
4242,6/6/23, 03:00:00,0,0
4243,6/6/23, 03:10:00,0,0
4244,6/6/23, 03:20:00,0,0
4245,6/6/23, 03:30:00,0,0
4246,6/6/23, 03:40:00,0,0
4247,6/6/23, 03:50:00,0,0
4248,6/6/23, 04:00:00,0,0
4249,6/6/23, 04:10:00,0,0
4250,6/6/23, 04:20:00,0,0
4251,6/6/23, 04:30:00,0,0
4252,6/6/23, 04:40:00,0,0
4253,6/6/23, 04:50:00,0,0
4254,6/6/23, 05:00:00,0,0
4255,6/6/23, 05:10:00,0,0
4256,6/6/23, 05:20:00,0,0
4257,6/6/23, 05:30:00,3,0.2
4258,6/6/23, 05:40:00,15,1
4259,6/6/23, 05:50:00,42,2.8
4260,6/6/23, 06:00:00,73,4.8
4261,6/6/23, 06:10:00,127,8.4
4262,6/6/23, 06:20:00,220,14.6
4263,6/6/23, 06:30:00,262,17.3
4264,6/6/23, 06:40:00,275,18.2
4265,6/6/23, 06:50:00,307,20.3
4266,6/6/23, 07:00:00,339,22.4
4267,6/6/23, 07:10:00,373,24.7
4268,6/6/23, 07:20:00,401,26.6
4269,6/6/23, 07:30:00,452,29.9
4270,6/6/23, 07:40:00,465,30.8
4271,6/6/23, 07:50:00,482,31.9
4272,6/6/23, 08:00:00,476,31.5
4273,6/6/23, 08:10:00,494,32.7
4274,6/6/23, 08:20:00,520,34.4
4275,6/6/23, 08:30:00,547,36.2
4276,6/6/23, 08:40:00,556,36.8
4277,6/6/23, 08:50:00,575,38.1
4278,6/6/23, 09:00:00,622,41.2
4279,6/6/23, 09:10:00,662,43.8
4280,6/6/23, 09:20:00,673,44.6
4281,6/6/23, 09:30:00,764,50.6
4282,6/6/23, 09:40:00,898,59.5
4283,6/6/23, 09:50:00,824,54.6
4284,6/6/23, 10:00:00,843,55.8
4285,6/6/23, 10:10:00,927,61.4
4286,6/6/23, 10:20:00,988,65.4
4287,6/6/23, 10:30:00,1152,76.3
4288,6/6/23, 10:40:00,1399,92.6
4289,6/6/23, 10:50:00,2193,145.2
4290,6/6/23, 11:00:00,2362,156.4
4291,6/6/23, 11:10:00,2595,171.8
4292,6/6/23, 11:20:00,2319,153.6
4293,6/6/23, 11:30:00,2938,194.5
4294,6/6/23, 11:40:00,7441,492.7
4295,6/6/23, 11:50:00,8371,554.3
4296,6/6/23, 12:00:00,8868,587.2
4297,6/6/23, 12:10:00,8379,554.8
4298,6/6/23, 12:20:00,8963,593.5
4299,6/6/23, 12:30:00,9068,600.4
4300,6/6/23, 12:40:00,9044,598.8
4301,6/6/23, 12:50:00,8713,576.9
4302,6/6/23, 13:00:00,7978,528.3
4303,6/6/23, 13:10:00,9051,599.3
4304,6/6/23, 13:20:00,8742,578.9
4305,6/6/23, 13:30:00,6364,421.4
4306,6/6/23, 13:40:00,7522,498.1
4307,6/6/23, 13:50:00,8323,551.1
4308,6/6/23, 14:00:00,4812,318.6
4309,6/6/23, 14:10:00,5286,350
4310,6/6/23, 14:20:00,6918,458.1
4311,6/6/23, 14:30:00,7850,519.8
4312,6/6/23, 14:40:00,9516,630.1
4313,6/6/23, 14:50:00,9964,659.8
4314,6/6/23, 15:00:00,9585,634.7
4315,6/6/23, 15:10:00,8626,571.2
4316,6/6/23, 15:20:00,8875,587.7
4317,6/6/23, 15:30:00,6889,456.2
4318,6/6/23, 15:40:00,6166,408.3
4319,6/6/23, 15:50:00,6942,459.7
4320,6/6/23, 16:00:00,6908,457.4
4321,6/6/23, 16:10:00,5102,337.8
4322,6/6/23, 16:20:00,3868,256.1
4323,6/6/23, 16:30:00,3461,229.2
4324,6/6/23, 16:40:00,3384,224.1
4325,6/6/23, 16:50:00,3976,263.3
4326,6/6/23, 17:00:00,3460,229.1
4327,6/6/23, 17:10:00,2981,197.4
4328,6/6/23, 17:20:00,3423,226.7
4329,6/6/23, 17:30:00,2323,153.8
4330,6/6/23, 17:40:00,2107,139.5
4331,6/6/23, 17:50:00,1870,123.8
4332,6/6/23, 18:00:00,2576,170.6
4333,6/6/23, 18:10:00,4129,273.4
4334,6/6/23, 18:20:00,3961,262.3
4335,6/6/23, 18:30:00,3647,241.5
4336,6/6/23, 18:40:00,3140,207.9
4337,6/6/23, 18:50:00,2769,183.3
4338,6/6/23, 19:00:00,2284,151.2
4339,6/6/23, 19:10:00,2034,134.7
4340,6/6/23, 19:20:00,1652,109.4
4341,6/6/23, 19:30:00,1033,68.4
4342,6/6/23, 19:40:00,778,51.5
4343,6/6/23, 19:50:00,490,32.4
4344,6/6/23, 20:00:00,343,22.7
4345,6/6/23, 20:10:00,241,16
4346,6/6/23, 20:20:00,149,9.9
4347,6/6/23, 20:30:00,72,4.8
4348,6/6/23, 20:40:00,22,1.5
4349,6/6/23, 20:50:00,2,0.1
4350,6/6/23, 21:00:00,0,0
4351,6/6/23, 21:10:00,0,0
4352,6/6/23, 21:20:00,0,0
4353,6/6/23, 21:30:00,0,0
4354,6/6/23, 21:40:00,0,0
4355,6/6/23, 21:50:00,0,0
4356,6/6/23, 22:00:00,0,0
4357,6/6/23, 22:10:00,0,0
4358,6/6/23, 22:20:00,0,0
4359,6/6/23, 22:30:00,0,0
4360,6/6/23, 22:40:00,0,0
4361,6/6/23, 22:50:00,0,0
4362,6/6/23, 23:00:00,0,0
4363,6/6/23, 23:10:00,0,0
4364,6/6/23, 23:20:00,0,0
4365,6/6/23, 23:30:00,0,0
4366,6/6/23, 23:40:00,0,0
4367,6/6/23, 23:50:00,0,0
4368,6/6/23, 24:00:00,0,0
4369,7/6/23, 00:10:00,0,0
4370,7/6/23, 00:20:00,0,0
4371,7/6/23, 00:30:00,0,0
4372,7/6/23, 00:40:00,0,0
4373,7/6/23, 00:50:00,0,0
4374,7/6/23, 01:00:00,0,0
4375,7/6/23, 01:10:00,0,0
4376,7/6/23, 01:20:00,0,0
4377,7/6/23, 01:30:00,0,0
4378,7/6/23, 01:40:00,0,0
4379,7/6/23, 01:50:00,0,0
4380,7/6/23, 02:00:00,0,0
4381,7/6/23, 02:10:00,0,0
4382,7/6/23, 02:20:00,0,0
4383,7/6/23, 02:30:00,0,0
4384,7/6/23, 02:40:00,0,0
4385,7/6/23, 02:50:00,0,0
4386,7/6/23, 03:00:00,0,0
4387,7/6/23, 03:10:00,0,0
4388,7/6/23, 03:20:00,0,0
4389,7/6/23, 03:30:00,0,0
4390,7/6/23, 03:40:00,0,0
4391,7/6/23, 03:50:00,0,0
4392,7/6/23, 04:00:00,0,0
4393,7/6/23, 04:10:00,0,0
4394,7/6/23, 04:20:00,0,0
4395,7/6/23, 04:30:00,0,0
4396,7/6/23, 04:40:00,0,0
4397,7/6/23, 04:50:00,0,0
4398,7/6/23, 05:00:00,0,0
4399,7/6/23, 05:10:00,0,0
4400,7/6/23, 05:20:00,0,0
4401,7/6/23, 05:30:00,9,0.6
4402,7/6/23, 05:40:00,37,2.4
4403,7/6/23, 05:50:00,84,5.6
4404,7/6/23, 06:00:00,146,9.7
4405,7/6/23, 06:10:00,209,13.8
4406,7/6/23, 06:20:00,270,17.9
4407,7/6/23, 06:30:00,323,21.4
4408,7/6/23, 06:40:00,363,24
4409,7/6/23, 06:50:00,399,26.4
4410,7/6/23, 07:00:00,426,28.2
4411,7/6/23, 07:10:00,447,29.6
4412,7/6/23, 07:20:00,465,30.8
4413,7/6/23, 07:30:00,490,32.4
4414,7/6/23, 07:40:00,510,33.8
4415,7/6/23, 07:50:00,521,34.5
4416,7/6/23, 08:00:00,600,39.7
4417,7/6/23, 08:10:00,908,60.1
4418,7/6/23, 08:20:00,956,63.3
4419,7/6/23, 08:30:00,827,54.8
4420,7/6/23, 08:40:00,722,47.8
4421,7/6/23, 08:50:00,755,50
4422,7/6/23, 09:00:00,733,48.5
4423,7/6/23, 09:10:00,744,49.3
4424,7/6/23, 09:20:00,763,50.5
4425,7/6/23, 09:30:00,805,53.3
4426,7/6/23, 09:40:00,838,55.5
4427,7/6/23, 09:50:00,850,56.3
4428,7/6/23, 10:00:00,859,56.9
4429,7/6/23, 10:10:00,870,57.6
4430,7/6/23, 10:20:00,866,57.3
4431,7/6/23, 10:30:00,926,61.3
4432,7/6/23, 10:40:00,1034,68.5
4433,7/6/23, 10:50:00,1076,71.2
4434,7/6/23, 11:00:00,1241,82.2
4435,7/6/23, 11:10:00,1193,79
4436,7/6/23, 11:20:00,1301,86.1
4437,7/6/23, 11:30:00,2559,169.4
4438,7/6/23, 11:40:00,7529,498.5
4439,7/6/23, 11:50:00,8916,590.4
4440,7/6/23, 12:00:00,9019,597.2
4441,7/6/23, 12:10:00,9255,612.8
4442,7/6/23, 12:20:00,9363,620
4443,7/6/23, 12:30:00,9581,634.4
4444,7/6/23, 12:40:00,9732,644.4
4445,7/6/23, 12:50:00,9969,660.1
4446,7/6/23, 13:00:00,10179,674
4447,7/6/23, 13:10:00,10106,669.2
4448,7/6/23, 13:20:00,10158,672.6
4449,7/6/23, 13:30:00,10196,675.1
4450,7/6/23, 13:40:00,10244,678.3
4451,7/6/23, 13:50:00,10175,673.7
4452,7/6/23, 14:00:00,10277,680.5
4453,7/6/23, 14:10:00,10230,677.4
4454,7/6/23, 14:20:00,10161,672.8
4455,7/6/23, 14:30:00,9920,656.9
4456,7/6/23, 14:40:00,9831,651
4457,7/6/23, 14:50:00,9730,644.3
4458,7/6/23, 15:00:00,9552,632.5
4459,7/6/23, 15:10:00,9443,625.3
4460,7/6/23, 15:20:00,9255,612.8
4461,7/6/23, 15:30:00,9007,596.4
4462,7/6/23, 15:40:00,8889,588.6
4463,7/6/23, 15:50:00,8579,568.1
4464,7/6/23, 16:00:00,8188,542.2
4465,7/6/23, 16:10:00,7857,520.3
4466,7/6/23, 16:20:00,7636,505.6
4467,7/6/23, 16:30:00,7391,489.4
4468,7/6/23, 16:40:00,7116,471.2
4469,7/6/23, 16:50:00,6580,435.7
4470,7/6/23, 17:00:00,6042,400.1
